,QQQ,SPY,TLT
2018-12-03,1.7350683727461318,1.463897676179063,1.0043332145515556
2018-12-04,1.668517121414424,1.4164634403384593,1.0211471453824605
2018-12-06,1.680296835711905,1.4143145181181604,1.024354090509758
2018-12-07,1.6248204274988098,1.3814515875870335,1.0262607863255864
2018-12-10,1.6418358211084345,1.3840726466480873,1.030507621532114
2018-12-11,1.6472731454799803,1.3843867468031643,1.0303342929500519
2018-12-12,1.6617709578083915,1.3913578508445803,1.0257406377531129
2018-12-13,1.662274345114956,1.390885893387123,1.023313793364811
2018-12-14,1.621799781285228,1.3652033175147151,1.0268679655482358
2018-12-17,1.5850507348479503,1.3384201354164509,1.0328478423359564
2018-12-18,1.5950187061656735,1.3369531388041045,1.0390335315499115
2018-12-19,1.5558529815704325,1.3169308235218133,1.0527597875084378
2018-12-20,1.5333003275885992,1.2954941606251857,1.0489370333653025
2018-12-21,1.4857775355314802,1.2689499170800698,1.048763379130667
2018-12-24,1.4489327439580837,1.2354204879046322,1.0539758556297456
2018-12-26,1.539403515861335,1.2978400457068637,1.042682224392695
2018-12-27,1.5453606686234251,1.3078040703864178,1.0428558786273303
2018-12-28,1.5445529600761327,1.306117060158879,1.051630017319016
2018-12-31,1.557577522330257,1.3175569609240385,1.0556265885230733
2019-01-02,1.5638378680233902,1.3189278977802206,1.0611866991439958
2019-01-03,1.5127468771813157,1.2874542012016879,1.0732623036223374
2019-01-04,1.5774692997008941,1.3305786636123662,1.0608387393695786
2019-01-07,1.5962493696577065,1.341069716421912,1.0577114977095614
2019-01-08,1.6106889934437965,1.3536696889762678,1.0549314831056718
2019-01-09,1.6238149423824642,1.3599959100608012,1.0532812386912038
2019-01-10,1.628459387419719,1.3647935163700704,1.0465051413621167
2019-01-11,1.622502234657629,1.3653207238833607,1.0505878476717738
2019-01-14,1.6081641587431803,1.3569909707416867,1.046678469944179
2019-01-15,1.6395663067708024,1.372543233617147,1.0428558786273303
2019-01-16,1.639263113839759,1.3758643359992673,1.0438986181665757
2019-01-17,1.6521879012803182,1.3863027398108037,1.0441593844645303
2019-01-18,1.6685448455952532,1.4047545543177105,1.0386856531886373
2019-01-22,1.635123667980047,1.3857754426058648,1.0457229238813954
2019-01-23,1.6372444066263705,1.3886754426955565,1.0452885847619486
2019-01-24,1.6478458432386176,1.389413335892535,1.0521513056754952
2019-01-25,1.667535008427266,1.401169489412349,1.0471126462373388
2019-01-28,1.6469372315680755,1.3905203102254755,1.0460706394163828
2019-01-29,1.6313871898649435,1.3886754426955565,1.051369820913064
2019-01-30,1.672886420075661,1.4106589555766225,1.0505878476717734
2019-01-31,1.6979273192869,1.4230482424472901,1.0596232411402735
2019-02-01,1.6907585231103224,1.4237336660295568,1.053223109706895
2019-02-04,1.7117605572109036,1.4337501603238225,1.0485215820950982
2019-02-05,1.726905696924253,1.4397599492704032,1.0533103845965008
2019-02-06,1.7217565750836512,1.4378620739758778,1.0538327313238431
2019-02-07,1.6986341247109422,1.424155127088582,1.0607985212767936
2019-02-08,1.7019661843975573,1.425894965697429,1.0653263132408115
2019-02-11,1.7003507673029725,1.4266856872757145,1.0611468067037841
2019-02-12,1.7254927308245591,1.4450322934782511,1.0584473911117505
2019-02-13,1.7267040518648509,1.4497239739499572,1.0544421087013616
2019-02-14,1.7288243069498805,1.4465077211056108,1.0604503986760898
2019-02-15,1.736094006249708,1.4622708490480578,1.0621045509214357
2019-02-19,1.7395274526208668,1.4648015886184884,1.0648037222740394
2019-02-20,1.7392242596898237,1.467753789247944,1.0617561840813021
2019-02-21,1.7328633332476364,1.4625347218796496,1.052265365489243
2019-02-22,1.745687056377848,1.4716023682183021,1.0585345845882128
2019-02-25,1.7520478216329376,1.4736060796587411,1.0554000157452996
2019-02-26,1.7538653673482179,1.472551574940512,1.0606243785632983
2019-02-27,1.752754788244078,1.4719189797395533,1.0486081242664145
2019-02-28,1.7487157619463223,1.46917701633554,1.0450386464120514
2019-03-01,1.7608325184653937,1.4783505885117554,1.0353792212002408
2019-03-04,1.761135227835143,1.47297276692459,1.0434939134312857
2019-03-05,1.7624476131857827,1.4709696833256947,1.0456752971925714
2019-03-06,1.7524512729388393,1.4620602530560185,1.0495146596169376
2019-03-07,1.730944400847813,1.4498291822543277,1.0563206355696118
2019-03-08,1.7283191465852403,1.4469296306228814,1.060770677981789
2019-03-11,1.764265158901063,1.4679120053169208,1.057628863369123
2019-03-12,1.7739589509653548,1.4734474151315191,1.0650462520278978
2019-03-13,1.78728686733762,1.4832003056691399,1.0630392552195371
2019-03-14,1.7842578393949502,1.4822514577135262,1.055360530370805
2019-03-15,1.8008169123305806,1.4895749602441761,1.0623412189289774
2019-03-18,1.8051057786299933,1.494975473818559,1.0617305389411666
2019-03-19,1.8111751176121822,1.4953467075540994,1.0593743611612398
2019-03-20,1.8183574535049787,1.4908458012199854,1.0704561553994523
2019-03-21,1.8467813475257515,1.5076843320348967,1.0728124145925229
2019-03-22,1.8062181307922096,1.4786671103413571,1.0894773593712088
2019-03-25,1.8027790428726265,1.4775550235844186,1.0912228571633251
2019-03-26,1.8111751176121822,1.4885687096331515,1.0904376273963026
2019-03-27,1.7995420835737386,1.4807847301761272,1.1004720415461025
2019-03-28,1.8036891052270494,1.4863976335755302,1.1043110783178953
2019-03-29,1.817345682091817,1.4957697830628078,1.1032642681214853
2019-04-01,1.8414204258385836,1.51350872834283,1.0875936220617877
2019-04-02,1.8483996659880975,1.5142501195141216,1.0896045267010261
2019-04-03,1.859021089800477,1.5166332266301676,1.0801601950137851
2019-04-04,1.8583128336925538,1.5206573321577743,1.083221247788308
2019-04-05,1.8679224860917716,1.5280174288812487,1.0846205768951596
2019-04-08,1.8726775054781466,1.5291825234027931,1.080772666090748
2019-04-09,1.866101877821632,1.5213454464895133,1.0841833883156977
2019-04-10,1.876116271023534,1.5265346465386644,1.086806682618756
2019-04-11,1.8716657340649847,1.5261111225717106,1.0804228338140354
2019-04-12,1.879757971125106,1.5364366045970557,1.0727271750314988
2019-04-15,1.8800616476174425,1.5354306230609784,1.0754382327030227
2019-04-16,1.8865350826539244,1.5364366045970554,1.0687048772741623
2019-04-17,1.8931103879362434,1.5326769100509356,1.069141658787908
2019-04-18,1.8955375432555668,1.5356952134257633,1.07473864956274
2019-04-22,1.9008989485040284,1.5370192415494768,1.0695791730199427
2019-04-23,1.9250752401224367,1.5508394689895606,1.071853123525148
2019-04-24,1.9190060623273455,1.5473976416477788,1.0805974650063903
2019-04-25,1.9267947840822277,1.54644439880136,1.0790234232940408
2019-04-26,1.9285144892291166,1.5536462794558585,1.0826962144272376
2019-04-29,1.9322570924539388,1.5560817664949669,1.0757882278060222
2019-04-30,1.9172866795546515,1.5568755375893215,1.0812974552123888
2019-05-01,1.911115953887919,1.5451740062837969,1.0857578370937637
2019-05-02,1.9028212658329064,1.5418383738545254,1.0805874511897657
2019-05-03,1.9331681219309491,1.5569289938121726,1.0836545285368926
2019-05-06,1.921332798084712,1.5505217811685206,1.0866343309944133
2019-05-07,1.883905637526808,1.5246285196124238,1.094959069135144
2019-05-08,1.879151262888824,1.5225110791609524,1.0902268487683273
2019-05-09,1.8690356441894764,1.517903619147732,1.0946962675086072
2019-05-10,1.871362057572648,1.5255286650025877,1.093206569812705
2019-05-13,1.8064204206000027,1.487191763436482,1.101794842298262
