,Max Sharpe Portfolio,Min Volatility Portfolio
2018-12-26,-0.17806304483079316,-0.06418032907824078
2018-12-27,-0.17490837154598693,-0.06089153849836415
2018-12-28,-0.17527158870650728,-0.057057707829890725
2018-12-31,-0.16835229381182792,-0.051387223920073555
2019-01-02,-0.16500179160673145,-0.04817672661979988
2019-01-03,-0.19193454197007764,-0.05233416132687252
2019-01-04,-0.1577750347277289,-0.04422150365135469
2019-01-07,-0.1478667873743743,-0.04241103929547163
2019-01-08,-0.1402506003990721,-0.039787874766416764
2019-01-09,-0.13332395928965712,-0.038611014655845266
2019-01-10,-0.13091948455974467,-0.040521369828778075
2019-01-11,-0.13403519106986928,-0.03828952194457391
2019-01-14,-0.14164490028135535,-0.04289380545717503
2019-01-15,-0.12507377265998343,-0.03992012417314039
2019-01-16,-0.12522431530065892,-0.038355199535257234
2019-01-17,-0.11838935329404321,-0.03496450779901117
2019-01-18,-0.10978310598294538,-0.03203490220552929
2019-01-22,-0.1273885038523661,-0.03425264094964375
2019-01-23,-0.12627011920078157,-0.03357348343464506
2019-01-24,-0.12061553586553975,-0.02982371859496591
2019-01-25,-0.11024716354777397,-0.02872563202885514
2019-01-28,-0.12114073006196235,-0.03256307463641417
2019-01-29,-0.12931523672997847,-0.0304347102714565
2019-01-30,-0.10738444131276015,-0.023967728587231618
2019-01-31,-0.09407989548947737,-0.015485347157671692
2019-02-01,-0.09791702991683604,-0.018571939127358106
2019-02-04,-0.08685659423841785,-0.01790664794664576
2019-02-05,-0.0788167092960852,-0.013579271237989854
2019-02-06,-0.08153255997276665,-0.013891403183843298
2019-02-07,-0.0936936839269189,-0.014485891224423786
2019-02-08,-0.09189692408989758,-0.011618878519150999
2019-02-11,-0.09278295981073281,-0.013522739286325414
2019-02-12,-0.07951581237663496,-0.009245370695157407
2019-02-13,-0.07890630431048073,-0.00988814517325498
2019-02-14,-0.07773929320949835,-0.007740989576495383
2019-02-15,-0.07387945271477858,-0.0020662473739355702
2019-02-19,-0.07204319286636285,0.0
2019-02-20,-0.07222665024763264,-0.0006876188748488055
2019-02-21,-0.07566527213130525,-0.007218766325991721
2019-02-22,-0.06883808411545,-0.0011948985463945405
2019-02-25,-0.06550384308350254,-0.002221618639802081
2019-02-26,-0.06450161811075017,0.0
2019-02-27,-0.06518679410158135,-0.0064633423448478
2019-02-28,-0.06735021950084774,-0.009162365620151824
2019-03-01,-0.06102848302349895,-0.011468734465935881
2019-03-04,-0.06080275824446235,-0.00878021483064606
2019-03-05,-0.06009254827681765,-0.008232013884063694
2019-03-06,-0.06534225437956298,-0.008897687556284839
2019-03-07,-0.07664736251008886,-0.009047333949935843
2019-03-08,-0.07799895672374202,-0.007620625034987061
2019-03-11,-0.05903055235549581,-0.002813594040967815
2019-03-12,-0.053848258086423684,0.0
2019-03-13,-0.04682291874863398,0.0
2019-03-14,-0.04848655674328639,-0.0042855467563223115
2019-03-15,-0.039682396480197335,0.0
2019-03-18,-0.03742080128366665,0.0
2019-03-19,-0.03423633960097405,-0.0011130229821640913
2019-03-20,-0.030353076441058557,0.0
2019-03-21,-0.015319862377653704,0.0
2019-03-22,-0.03660279987009607,0.0
2019-03-25,-0.03840497070524196,0.0
2019-03-26,-0.033972645161769455,0.0
2019-03-27,-0.04003634673063938,0.0
2019-03-28,-0.03781254980338444,0.0
2019-03-29,-0.03060437995754528,0.0
2019-04-01,-0.01801071929391662,-0.0025655812489732144
2019-04-02,-0.014308856005530668,-0.0013218368264953373
2019-04-03,-0.008779686570915768,-0.005405623104178137
2019-04-04,-0.009125585722255303,-0.002671610891931575
2019-04-05,-0.004037541076849949,0.0
2019-04-08,-0.001559830359971981,-0.0016207778926219385
2019-04-09,-0.005005024120197321,-0.0021588314625362592
2019-04-10,0.0,0.0
2019-04-11,-0.00240323936192699,-0.003378351939944846
2019-04-12,0.0,-0.0043007951439376635
2019-04-15,0.0,-0.0031977676865112548
2019-04-16,0.0,-0.006356794190183757
2019-04-17,0.0,-0.007209018659206645
2019-04-18,0.0,-0.0034602315377358916
2019-04-22,0.0,-0.005721956650070248
2019-04-23,0.0,-0.0005550517272344679
2019-04-24,-0.00304697766355555,0.0
2019-04-25,0.0,-0.001074564374275666
2019-04-26,0.0,0.0
2019-04-29,0.0,-0.0028313493035647674
2019-04-30,-0.007622225246713188,0.0
2019-05-01,-0.010751512936097996,-0.0010660484548928872
2019-05-02,-0.015047419933094441,-0.004665114196877762
2019-05-03,0.0,0.0
2019-05-06,-0.006038410693335439,-0.0003181322415619636
2019-05-07,-0.02514804730848641,-0.0035362751695650063
2019-05-08,-0.027623754566624803,-0.006539609363139687
2019-05-09,-0.03277085942765712,-0.0056308618152792755
2019-05-10,-0.03158774050195712,-0.004155199962447731
2019-05-13,-0.06480502770843144,-0.01101157801832997
2019-05-14,-0.05466258517395939,-0.008626888849146308
2019-05-15,-0.041386260833618294,-0.0026516776087407434
2019-05-16,-0.03187223796450145,-0.00036486955775805185
2019-05-17,-0.04165199117250851,-0.0020235348121752095
2019-05-20,-0.0576913820632029,-0.006124060594148495
2019-05-21,-0.04795311619692311,-0.0029967474531670257
2019-05-22,-0.0521032117274165,-0.001200668709123942
2019-05-23,-0.06637215970444132,-0.0004353066404687578
2019-05-24,-0.06683002184345521,0.0
2019-05-28,-0.07024791816538412,-0.000159133977089998
2019-05-29,-0.07779768866520753,-0.0014796681056327143
2019-05-30,-0.07388452451942606,0.0
2019-05-31,-0.08841198405879747,0.0
2019-06-03,-0.10822765169201609,0.0
2019-06-04,-0.08344967180493612,0.0
2019-06-05,-0.07674841439926039,0.0
2019-06-06,-0.06945441298312449,0.0
2019-06-07,-0.05158224141365997,0.0
2019-06-10,-0.04071891831265417,-0.0031509380397717335
2019-06-11,-0.03941721332953263,-0.0029181753177159875
2019-06-12,-0.04490801161460345,-0.0032871153793014862
2019-06-13,-0.039273852803543785,0.0
2019-06-14,-0.043297003025156044,0.0
2019-06-17,-0.03757694947677026,0.0
2019-06-18,-0.02367969701508632,0.0
2019-06-19,-0.020035218908399766,0.0
2019-06-20,-0.010982504004095506,0.0
2019-06-21,-0.012536349124729562,-0.006730410916239493
2019-06-24,-0.012437431819660172,-0.0031719715326131714
2019-06-25,-0.029199189696911154,-0.005839017728301199
2019-06-26,-0.024787989713564995,-0.009795172657572682
2019-06-27,-0.021032453715454813,-0.004364839968155287
2019-06-28,-0.01978755477488403,-0.0024560640169185577
2019-07-01,-0.0067074459537050934,0.0
2019-07-02,-0.002737512706149192,0.0
2019-07-03,0.0,0.0
2019-07-05,-0.0021409008277285535,-0.007851143161709206
2019-07-08,-0.009061149764043153,-0.009540755430295311
2019-07-09,-0.004151017878284646,-0.009190711070640178
2019-07-10,0.0,-0.010090033113343
2019-07-11,-0.0008424062034788626,-0.01637373249208751
2019-07-12,0.0,-0.013777819202534292
2019-07-15,0.0,-0.010483242907110335
2019-07-16,-0.005129115541680385,-0.013541828316224414
2019-07-17,-0.009878532362233572,-0.010640160997768988
2019-07-18,-0.00875340616804654,-0.008985257951766745
2019-07-19,-0.01596991329525932,-0.012733831228051828
2019-07-22,-0.008198381650184827,-0.010605802630373806
2019-07-23,-0.0018176890315436678,-0.010437042543153696
2019-07-24,0.0,-0.0059780307906301955
2019-07-25,-0.009433011436205785,-0.010734961104054919
2019-07-26,0.0,-0.006476244972548173
2019-07-29,-0.0033949177444989598,-0.007119180673221703
2019-07-30,-0.0076321974650161994,-0.006872656509546382
2019-07-31,-0.02115320137256027,-0.007307816957066726
2019-08-01,-0.025796344228327883,-0.0002484128194888413
2019-08-02,-0.03991965075821091,0.0
2019-08-05,-0.07337143736907847,-0.0038646797813552958
2019-08-06,-0.060451265331109894,0.0
2019-08-07,-0.05542306689835863,0.0
2019-08-08,-0.035038991492173155,0.0
2019-08-09,-0.044043220085579704,-0.004149252079122423
2019-08-12,-0.054726433980130995,0.0
2019-08-13,-0.034237626821322587,0.0
2019-08-14,-0.06262905389733353,-0.0007302590147446608
2019-08-15,-0.06359664118026409,0.0
2019-08-16,-0.04877702930402017,0.0
2019-08-19,-0.033917682345435685,-0.002532401110612814
2019-08-20,-0.041240434405930615,-0.0002334476689099807
2019-08-21,-0.03286727478785867,-0.0002893418210191401
2019-08-22,-0.036023667658961256,-0.0041056285879038645
2019-08-23,-0.06609434440576112,-0.006476137625024081
2019-08-26,-0.052157559297167144,-0.0037884743561776846
2019-08-27,-0.054004813476546065,0.0
2019-08-28,-0.05063717022425274,0.0
2019-08-29,-0.0362915810605533,0.0
2019-08-30,-0.03857373294131772,-5.076774532919437e-05
2019-09-03,-0.04780671075575971,-0.0019518872144759225
2019-09-04,-0.034177626626829216,0.0
2019-09-05,-0.016815454206872804,-0.0042772525875111045
2019-09-06,-0.01771433514891052,-1.4735788211650558e-05
2019-09-09,-0.019906133318410513,-0.009627810551197435
2019-09-10,-0.022857258990776286,-0.019344154750330134
2019-09-11,-0.013785271925710774,-0.017191807973406692
2019-09-12,-0.009783950568081679,-0.01923485365661204
2019-09-13,-0.01348131952050724,-0.031125173435412212
2019-09-16,-0.01772908525322292,-0.025628848099322754
2019-09-17,-0.013010345848665672,-0.021598853037016474
2019-09-18,-0.013376922987747952,-0.01904075486606538
2019-09-19,-0.011725899046540977,-0.01743387578147948
2019-09-20,-0.021958134940681218,-0.01232992706752778
2019-09-23,-0.02153330943037801,-0.012548147798545739
2019-09-24,-0.03429407629518055,-0.009426542641173263
2019-09-25,-0.023689182195006486,-0.014823222316382112
2019-09-26,-0.02719175907036475,-0.012234306822827112
2019-09-27,-0.03912390165292279,-0.01327594674485133
2019-09-30,-0.030045418004235214,-0.009886495220759906
2019-10-01,-0.03785889360736461,-0.01348888002973836
2019-10-02,-0.05422729806873994,-0.019934907177160732
2019-10-03,-0.04386531073728539,-0.01139703854048213
2019-10-04,-0.029851335924957367,-0.001382289088844857
2019-10-07,-0.032828794842425624,-0.007885587610533817
2019-10-08,-0.04715929847878242,-0.013281894531786964
2019-10-09,-0.0379947652432735,-0.0121831695677721
2019-10-10,-0.030747597257218984,-0.01734311431985902
2019-10-11,-0.01849338471156592,-0.019523499030421054
2019-10-14,-0.018529853575631416,-0.016068062786207427
2019-10-15,-0.006276939588468311,-0.01829852901530704
2019-10-16,-0.00870696713138408,-0.018342777457983628
2019-10-17,-0.006134593677766587,-0.01837120107093404
2019-10-18,-0.015592801165926318,-0.020296996334371653
2019-10-21,-0.007014162081023678,-0.021408257642672734
2019-10-22,-0.014790849069493572,-0.019674876914894113
2019-10-23,-0.01289855292772979,-0.017857680551809807
2019-10-24,-0.0034087628850203444,-0.018220714417478967
2019-10-25,0.0,-0.0190752189531338
2019-10-28,0.0,-0.0215399754543949
2019-10-29,-0.007660912804737574,-0.0213246880827499
2019-10-30,-0.002762940909678102,-0.012054363913322486
2019-10-31,-0.00218890068977573,-0.005847387147960403
2019-11-01,0.0,-0.0034298840020489108
2019-11-04,0.0,-0.008899262437810695
2019-11-05,0.0,-0.015556144849794395
2019-11-06,-0.002168811744197585,-0.012161674791675847
2019-11-07,0.0,-0.020518450120731502
2019-11-08,0.0,-0.021718911085394588
2019-11-11,-0.0013234303628610888,-0.0221911120981787
2019-11-12,0.0,-0.01878391622328124
2019-11-13,0.0,-0.015117934354109797
2019-11-14,-0.0006891272981932595,-0.008849497804408024
2019-11-15,0.0,-0.006244228145129815
2019-11-18,0.0,-0.0049184588302357835
2019-11-19,0.0,-0.0004540813826113821
2019-11-20,-0.005845746700294585,0.0
2019-11-21,-0.008095312626108964,-0.0041836011523265215
2019-11-22,-0.007449024999536702,-0.002487112346136411
2019-11-25,0.0,0.0
2019-11-26,0.0,0.0
2019-11-27,0.0,0.0
2019-11-29,-0.004539086102782197,-0.002836847106446605
2019-12-02,-0.014758628487403502,-0.013980930212404208
2019-12-03,-0.02221132110163948,-0.005490522239863793
2019-12-04,-0.017395499578026774,-0.008249467332857585
2019-12-05,-0.01551640582980951,-0.010123357140259026
2019-12-06,-0.005133097406253229,-0.009116917856941353
2019-12-09,-0.009583670699280011,-0.009320600408071034
2019-12-10,-0.010400860097733666,-0.009773922438104266
2019-12-11,-0.005137197479708866,-0.004206273916790626
2019-12-12,0.0,-0.009448289280930222
2019-12-13,0.0,-0.00283660556420795
2019-12-16,0.0,-0.004735687774686248
2019-12-17,0.0,-0.005397166419641164
2019-12-18,0.0,-0.009889954437520387
2019-12-19,0.0,-0.007197846261147056
2019-12-20,0.0,-0.004530619389082613
2019-12-23,0.0,-0.004656153540548158
2019-12-24,0.0,-0.003067101535058181
2019-12-26,0.0,0.0
2019-12-27,-0.0008235789424057005,0.0
2019-12-30,-0.007344220742484975,-0.0044786151672076
2019-12-31,-0.005580529644107823,-0.008796918488304772
2020-01-02,0.0,0.0
2020-01-03,-0.008930603483501609,0.0
2020-01-06,-0.002658509277835841,-0.0014363059145918733
2020-01-07,-0.002843687964437125,-0.0054029339860345305
2020-01-08,0.0,-0.006672894985225386
2020-01-09,0.0,-0.0017333449025257464
2020-01-10,-0.0024510465358070777,0.0
2020-01-13,0.0,0.0
2020-01-14,-0.0038514940396850994,0.0
2020-01-15,-0.0033851920531768886,0.0
2020-01-16,0.0,0.0
2020-01-17,0.0,-0.003339478189947398
2020-01-21,-0.00034695435051257384,0.0
2020-01-22,0.0,0.0
2020-01-23,0.0,0.0
2020-01-24,-0.00826230048720622,0.0
2020-01-27,-0.02841013283158922,0.0
2020-01-28,-0.0136994111255333,0.0
2020-01-29,-0.012023269424295546,0.0
2020-01-30,-0.008535840321580723,0.0
2020-01-31,-0.024030196810615023,-0.003050184942218981
2020-02-03,-0.009433591569981026,-0.0001796127855341334
2020-02-04,0.0,-0.0008180705345119943
2020-02-05,0.0,-0.0017264643780948719
2020-02-06,0.0,0.0
2020-02-07,-0.004145500184744355,0.0
2020-02-10,0.0,0.0
2020-02-11,0.0,-0.002018718986754986
2020-02-12,0.0,-0.0019417267749574085
2020-02-13,-0.0012325342234699166,-0.00029839630817163343
2020-02-14,0.0,0.0
2020-02-18,0.0,0.0
2020-02-19,0.0,0.0
2020-02-20,-0.009120997816133736,0.0
2020-02-21,-0.02788622577848643,0.0
2020-02-24,-0.06488750951067634,-0.006551496849056204
2020-02-25,-0.09003472955812275,-0.017059410597450086
2020-02-26,-0.08543873147829073,-0.021542567678323965
2020-02-27,-0.1307135992880757,-0.03529362080535514
2020-02-28,-0.1298640905172992,-0.025036262449035118
2020-03-02,-0.08544356443051437,-0.010144502212719564
2020-03-03,-0.11436468315029347,-0.014296755855117027
2020-03-04,-0.07784406125171872,-0.0015927286891068704
2020-03-05,-0.10538959968332695,-0.0026498414244425783
2020-03-06,-0.11991103263154179,0.0
2020-03-09,-0.18026204300818582,-0.019851306028187188
2020-03-10,-0.1364331326733682,-0.025013940597821915
2020-03-11,-0.1739945862774115,-0.06608605504543574
2020-03-12,-0.24898370322000052,-0.10277047337999112
2020-03-13,-0.18611648011393744,-0.07975303800332834
2020-03-16,-0.2822087463834613,-0.09173355411271855
2020-03-17,-0.2287316260284643,-0.1033359735671906
2020-03-18,-0.2523879818356777,-0.15157911812180058
2020-03-19,-0.24775523246083597,-0.1379834381982099
2020-03-20,-0.27642816100413736,-0.11868351881475026
2020-03-23,-0.2756471283792912,-0.10860680515634336
2020-03-24,-0.220194475394082,-0.08175073496158125
2020-03-25,-0.22591936207326324,-0.07679782998745333
2020-03-26,-0.1854961761880214,-0.05022354860857836
2020-03-27,-0.21304434805912598,-0.04882680270193396
2020-03-30,-0.18474825430148223,-0.03936264304253312
2020-03-31,-0.19171108139218807,-0.050062730300438174
2020-04-01,-0.22563192321288283,-0.061778945960550335
2020-04-02,-0.21001488972143567,-0.04882143549065343
2020-04-03,-0.2211055145872285,-0.05370648181025206
2020-04-06,-0.16595718046653263,-0.026691577058668203
2020-04-07,-0.16637386870771298,-0.03189270781029874
2020-04-08,-0.14888773205383576,-0.02130005472956109
2020-04-09,-0.14764564114718504,-0.013686012099726308
2020-04-13,-0.1386070743474398,-0.022662686813613386
2020-04-14,-0.10150278392486256,-0.009905539178795664
2020-04-15,-0.11149783692276138,-0.004766629044278714
2020-04-16,-0.09535685662687288,0.0
2020-04-17,-0.0868845546307675,0.0
2020-04-20,-0.09753488824570045,-0.0034043278579751757
2020-04-21,-0.1304165446325013,-0.009977521423763291
2020-04-22,-0.10493885879105058,-0.005755196455520806
2020-04-23,-0.10678486791808783,-0.0028686038512114598
2020-04-24,-0.09281106767618252,0.0
2020-04-27,-0.08573452748940213,-0.0038751652396190606
2020-04-28,-0.10268744459181434,0.0
2020-04-29,-0.07121267632346628,0.0
2020-04-30,-0.07169742227070353,-0.01060779476832674
2020-05-01,-0.09754360390025585,-0.017614497477665414
2020-05-04,-0.08716617038902585,-0.0189495071882807
2020-05-05,-0.07696915579770047,-0.01837581794112253
2020-05-06,-0.07148613134796478,-0.03009598153863602
2020-05-07,-0.05949743487115444,-0.015900471545961303
2020-05-08,-0.04683930143448034,-0.015716715157636507
2020-05-11,-0.03847344956998855,-0.019867161728405858
2020-05-12,-0.05832581358521216,-0.023021943172440884
2020-05-13,-0.06994410822762087,-0.026945212277779573
2020-05-14,-0.05939902507903838,-0.016475337312478744
2020-05-15,-0.053373592296825034,-0.015854623926812583
2020-05-18,-0.03608487412632577,-0.014447894539964201
2020-05-19,-0.038449972817376166,-0.016915275152351916
2020-05-20,-0.01940304985229746,-0.00782569562287827
2020-05-21,-0.02995777088374829,-0.009517662761681311
2020-05-22,-0.02658756187043909,-0.005377052288014328
2020-05-26,-0.029301874979675513,-0.007310595488570049
2020-05-27,-0.024063488726655202,-0.0017392146849550816
2020-05-28,-0.025356788030457822,-0.0045946538468568665
2020-05-29,-0.011150529776513096,0.0
2020-06-01,-0.008272911003137096,-0.0019240611400194174
2020-06-02,-0.00171486905916296,-0.00024497164321557463
2020-06-03,0.0,-0.0016761971520314889
2020-06-04,-0.007079862124011349,-0.010854831119265773
2020-06-05,0.0,-0.003444875693515481
2020-06-08,0.0,0.0
2020-06-09,0.0,0.0
2020-06-10,0.0,0.0
2020-06-11,-0.048919111174177354,-0.015263853314649412
2020-06-12,-0.0415125802363876,-0.015259795582260538
2020-06-15,-0.02995569625680594,-0.010849384183236221
2020-06-16,-0.013588835154788814,-0.010747547035300897
2020-06-17,-0.010457524204522617,-0.010311440187250387
2020-06-18,-0.007706089644050729,-0.004337598058610448
2020-06-19,-0.00786356305864011,-0.0064286375540707485
2020-06-22,0.0,-0.003506797883226831
2020-06-23,0.0,-0.005223427886270504
2020-06-24,-0.0203279735365286,-0.01063955184335641
2020-06-25,-0.011061452950963058,-0.004326907471710162
2020-06-26,-0.03410029566044981,-0.00898606342726782
2020-06-29,-0.023688996532235218,-0.0042146878002193855
2020-06-30,-0.004778516961981505,-0.001186607322732125
2020-07-01,0.0,0.0
2020-07-02,0.0,0.0
2020-07-06,0.0,0.0
2020-07-07,-0.0066970634512381055,0.0
2020-07-08,0.0,0.0
2020-07-09,0.0,0.0
2020-07-10,0.0,0.0
2020-07-13,-0.02034026239394382,-0.002052706275688654
2020-07-14,-0.013453203599465557,0.0
2020-07-15,-0.011501569086874719,0.0
2020-07-16,-0.018136778146303434,0.0
2020-07-17,-0.01702826527769452,0.0
2020-07-20,0.0,0.0
2020-07-21,-0.010309342462480386,0.0
2020-07-22,-0.0068264129845674315,0.0
2020-07-23,-0.03240944857991079,0.0
2020-07-24,-0.04151046369535649,-0.0029121746195746034
2020-07-27,-0.024606983038363173,-0.0016996461673175478
2020-07-28,-0.036836611085214854,-0.0007124288218598451
2020-07-29,-0.025852959699507183,0.0
2020-07-30,-0.02074671832223518,0.0
2020-07-31,-0.003446333512466815,0.0
2020-08-03,0.0,0.0
2020-08-04,0.0,0.0
2020-08-05,0.0,-0.0020719914606087686
2020-08-06,0.0,0.0
2020-08-07,-0.011488283049807868,-0.0033873934126140703
2020-08-10,-0.015708987207254554,-0.004535935474912045
2020-08-11,-0.034280815334382986,-0.014768953241446892
2020-08-12,-0.010306255204672543,-0.013580846924507117
2020-08-13,-0.00817091935265235,-0.02020723859006268
2020-08-14,-0.009360106367151122,-0.02231508774596036
2020-08-17,0.0,-0.0195564800601864
2020-08-18,0.0,-0.014718804059731916
2020-08-19,-0.006721125527827332,-0.01996352265563983
2020-08-20,0.0,-0.013682445316860248
2020-08-21,0.0,-0.00884373390271398
2020-08-24,0.0,-0.0052565104015031006
2020-08-25,0.0,-0.007910641463623413
2020-08-26,0.0,-0.005554982683471876
2020-08-27,-0.0032420796439129873,-0.013954710578006568
2020-08-28,0.0,-0.011518988823453702
2020-08-31,0.0,-0.00946759625060778
2020-09-01,0.0,0.0
2020-09-02,0.0,0.0
2020-09-03,-0.05019126782234229,-0.013815898521798431
2020-09-04,-0.06289493133435864,-0.027783495263948632
2020-09-08,-0.10745020665556237,-0.03636572616990341
2020-09-09,-0.0815028318874843,-0.02928978271581073
2020-09-10,-0.09959945950271154,-0.03408757912828775
2020-09-11,-0.10576706874137654,-0.03273821194295867
2020-09-14,-0.09034189527782999,-0.027076760072889616
2020-09-15,-0.07759487008240562,-0.026179073850996604
2020-09-16,-0.09218515298091934,-0.02953149172056535
2020-09-17,-0.10620513025489353,-0.03170992326599653
2020-09-18,-0.11753147075512183,-0.03835451369848897
2020-09-21,-0.1154017239208972,-0.040413075128093
2020-09-22,-0.09913125654050459,-0.03645802877107296
2020-09-23,-0.12636725833991436,-0.045730467472075764
2020-09-24,-0.12230762598303002,-0.04256905879576911
2020-09-25,-0.10209597942469206,-0.035648610314560125
2020-09-28,-0.08364735671435075,-0.03001091391817501
2020-09-29,-0.08773197061949467,-0.031748953065983465
2020-09-30,-0.08162232381199874,-0.033609258951342036
2020-10-01,-0.06717287988534337,-0.029943566570828528
2020-10-02,-0.09319059029486443,-0.03608724623143866
2020-10-05,-0.07419843235023926,-0.038875753671333224
2020-10-06,-0.09051902289295233,-0.04211354983357307
2020-10-07,-0.07499355832080146,-0.03853671207170306
2020-10-08,-0.07006671447350687,-0.031863072156534944
2020-10-09,-0.05599489102435451,-0.02809486666732719
2020-10-12,-0.02710570101886256,-0.01937949211914436
2020-10-13,-0.027078322772849828,-0.018340726547130703
2020-10-14,-0.035106973252902685,-0.019854623677910466
2020-10-15,-0.04153410960794779,-0.021340300138982693
2020-10-16,-0.04676003233067749,-0.023117338566610246
2020-10-19,-0.062209884511133184,-0.031793605327461116
2020-10-20,-0.06029455292174246,-0.03516454928624779
2020-10-21,-0.06104524165475045,-0.037822866718440706
2020-10-22,-0.06116557302819703,-0.04101174108291683
2020-10-23,-0.05927812824403034,-0.03631541298247143
2020-10-26,-0.07317530848227194,-0.03929887322723369
2020-10-27,-0.06595548151649056,-0.0371936395695206
2020-10-28,-0.10202099404594844,-0.051394583309647746
2020-10-29,-0.08655030004575237,-0.052177596436212226
2020-10-30,-0.10957641416341357,-0.06178531046462332
2020-11-02,-0.10754421884835486,-0.05321264579644358
2020-11-03,-0.09229812710102225,-0.04879031333203443
2020-11-04,-0.051987336442625764,-0.027846731538298863
2020-11-05,-0.027490392387911955,-0.018437299782376848
2020-11-06,-0.02688034744908374,-0.025101999593769464
2020-11-09,-0.046747266802512066,-0.03102012595149073
2020-11-10,-0.06370570550756605,-0.03477094536043612
2020-11-11,-0.042934298772753454,-0.029620302235183082
2020-11-12,-0.04723674200967054,-0.024675200693743404
2020-11-13,-0.038964589376848435,-0.019369533813019757
2020-11-16,-0.031553869205610874,-0.015215250103346456
2020-11-17,-0.03453991429150338,-0.014018224326108997
2020-11-18,-0.04158610847623556,-0.01772875404864327
2020-11-19,-0.03411320938790752,-0.013077674518444216
2020-11-20,-0.040579041395574444,-0.011249690602383011
2020-11-23,-0.040583264054761536,-0.011119247259855247
2020-11-24,-0.027315975458869324,-0.009455744639733088
2020-11-25,-0.0214258730959348,-0.011814498863898293
2020-11-27,-0.012409166786693904,-0.0052677272204799674
2020-11-30,-0.010429224524176384,-0.007912214187725364
2020-12-01,0.0,-0.011161904604554351
2020-12-02,0.0,-0.014578478089945168
2020-12-03,0.0,-0.010297503325359392
2020-12-04,0.0,-0.014530396409945467
2020-12-07,0.0,-0.010502623839463099
2020-12-08,0.0,-0.006621305446954828
2020-12-09,-0.022451851052647243,-0.01243582213645622
2020-12-10,-0.018485308203244677,-0.007728694897387589
2020-12-11,-0.020605910584062914,-0.0063054610852676385
2020-12-14,-0.013599366540705038,-0.00979932222151314
2020-12-15,-0.0031820456872558855,-0.0056611787488622944
2020-12-16,0.0,-0.006423868522708265
2020-12-17,0.0,-0.005397154143021998
2020-12-18,-0.0030230291266232223,-0.008819134333825085
2020-12-21,-0.004835257011598593,-0.008222776831620204
2020-12-22,-0.0021096581269488546,-0.006129561531096894
2020-12-23,-0.00714833397133674,-0.009540193551720089
2020-12-24,-0.002771649292604317,-0.005649871540054918
2020-12-28,0.0,-0.0015888520461810884
2020-12-29,0.0,-0.00313752441760784
2020-12-30,0.0,-0.0013108690073843077
2020-12-31,0.0,0.0
2021-01-04,-0.01399964209641913,-0.006745699001662664
2021-01-05,-0.006015298704833416,-0.007772848296442203
2021-01-06,-0.019831965634754867,-0.0164274182892008
2021-01-07,0.0,-0.014688898385598836
2021-01-08,0.0,-0.013932436540793569
2021-01-11,-0.014325431258611743,-0.017812890208709686
2021-01-12,-0.01588457557473233,-0.01815470198830338
2021-01-13,-0.009200364917792303,-0.010847827603378102
2021-01-14,-0.014533927246491718,-0.01752574521285699
2021-01-15,-0.022230676845153452,-0.018567976359794902
2021-01-19,-0.008073138164250482,-0.01336458367574056
2021-01-20,0.0,-0.006717391272398898
2021-01-21,0.0,-0.010161762932609508
2021-01-22,-0.0028238705889644944,-0.009951455788069219
2021-01-25,0.0,-0.0017432304633701046
2021-01-26,0.0,-0.0034770747795171975
2021-01-27,-0.027591709389336527,-0.012953023575197564
2021-01-28,-0.021939537179318513,-0.01218766482476552
2021-01-29,-0.042378869727119906,-0.024307622490593483
2021-02-01,-0.0186683660792879,-0.01641876397635078
2021-02-02,-0.0028679755838018073,-0.013716629756811538
2021-02-03,-0.006865787497949971,-0.018221416297185766
2021-02-04,0.0,-0.01469097966493016
2021-02-05,0.0,-0.017527389146743566
2021-02-08,0.0,-0.01197201039787521
2021-02-09,-0.00020133958737944546,-0.011860530615578346
2021-02-10,-0.002395249882375494,-0.008416272150665538
2021-02-11,0.0,-0.010700522410163837
2021-02-12,0.0,-0.015318716176871194
2021-02-16,-0.0028196462216927287,-0.02400157036260908
2021-02-17,-0.007497534269691575,-0.020477699240988856
2021-02-18,-0.011833564442339739,-0.024533406890605014
2021-02-19,-0.01622372008503825,-0.03248352437767221
2021-02-22,-0.04154292792680281,-0.039905917034532945
2021-02-23,-0.044392606972206816,-0.04092372133276967
2021-02-24,-0.0366451171470874,-0.039691784252461115
2021-02-25,-0.07005682872665286,-0.058718326263488385
2021-02-26,-0.0659195515867238,-0.04364629128298403
2021-03-01,-0.03819978074775132,-0.040279783790702295
2021-03-02,-0.0534764666614469,-0.04359730538014461
2021-03-03,-0.0807743956005692,-0.05501684756075931
2021-03-04,-0.09573189830485329,-0.06361689840202034
2021-03-05,-0.08222075314781763,-0.054920946509670165
2021-03-08,-0.10801660091655818,-0.06112100017545219
2021-03-09,-0.07306364365817763,-0.047899843095972394
2021-03-10,-0.07566197045761958,-0.04421055730574874
2021-03-11,-0.054641043980430126,-0.043682619172631054
2021-03-12,-0.06241907268730584,-0.05435450369127326
2021-03-15,-0.05244810435745151,-0.04875236901547397
2021-03-16,-0.04733512594178202,-0.051394728365825926
2021-03-17,-0.043515598734856886,-0.05387881425538166
2021-03-18,-0.07262019697913402,-0.06535026696718138
2021-03-19,-0.06933151969634577,-0.06290836712523895
2021-03-22,-0.05195093294135822,-0.05374052366483262
