,Strategy A,Strategy B,Strategy C
2016-11-16,-0.022246311097605664,-0.0075185493484244414,-0.04756654418990702
2016-11-17,-0.015137564360334421,-0.0013596252048169166,-0.050234587399622055
2016-11-18,-0.01881757537066142,-0.004342624462779554,-0.052606974379345695
2016-11-21,-0.008614354441229155,0.0,-0.04737352875589951
2016-11-22,-0.005603411566157623,0.0,-0.046382768759003934
2016-11-23,-0.009617888510900618,-0.0017465437489341262,-0.04755210721917491
2016-11-25,-0.006439951134860622,0.0,-0.04486034499883895
2016-11-28,-0.008697953891530386,-0.00348377699667779,-0.044736426821678776
2016-11-29,-0.005269081898163885,-0.0007885315896478673,-0.04201746749763513
2016-11-30,-0.01731217206633706,-0.008035796356111291,-0.04960430850059172
2016-12-01,-0.034289469398989914,-0.018427651883608953,-0.055714379688291515
2016-12-02,-0.03236586444352507,-0.017204082969204393,-0.05266257997447188
2016-12-05,-0.02483912045474801,-0.010429031802428379,-0.04965904043094749
2016-12-06,-0.022497177581720207,-0.007673629821650874,-0.04813943633868012
2016-12-07,-0.010119553345919519,0.0,-0.03741559973985553
2016-12-08,-0.008363351690691356,0.0,-0.04054244161445364
2016-12-09,-0.0005852642853196866,0.0,-0.04183894387856668
2016-12-12,-0.005101746731138612,-0.00283347991864924,-0.041781400979772565
2016-12-13,0.0,0.0,-0.036576911102495946
2016-12-14,-0.002075356676356388,-0.005164798526118508,-0.04565406966283869
2016-12-15,-0.0004978908284075656,-0.002330618252269323,-0.04136858942771238
2016-12-16,-0.004203126473062646,-0.00515523940595175,-0.0433750322005193
2016-12-19,-0.00012328918502957364,-0.002034244444199085,-0.03800943607942919
2016-12-20,0.0,0.0,-0.037700341822972105
2016-12-21,-0.0007469081137266853,-0.0017647974629914076,-0.03760799190861275
2016-12-22,-0.0035670337061408652,-0.004035486228737284,-0.039293596739319314
2016-12-23,-0.0029034073631466484,-0.0029748128028260767,-0.03766702320875459
2016-12-27,0.0,0.0,-0.03747334360853438
2016-12-28,-0.00778006806315823,-0.008022292225350114,-0.03943219026657352
2016-12-29,-0.00918684560473626,-0.008835979752136347,-0.03819917273239648
2016-12-30,-0.019367477857960225,-0.015739504332981102,-0.03972637769769127
2017-01-03,-0.010593959293874966,-0.007571694325734013,-0.03367442068627802
2017-01-04,-0.005214119273221907,-0.0019215369879751476,-0.0287391242399051
2017-01-05,0.0,0.0,-0.02312048996061955
2017-01-06,0.0,0.0,-0.024611058578676293
2017-01-09,0.0,-1.024917143199744e-05,-0.023411712277522145
2017-01-10,0.0,0.0,-0.02366820294294769
2017-01-11,0.0,0.0,-0.02069756081260843
2017-01-12,-0.0015457054523565494,-0.002027766192363445,-0.023037772411361512
2017-01-13,0.0,0.0,-0.023552076797595967
2017-01-17,-0.0030043184811061607,-0.0032639241891094795,-0.021527360732160217
2017-01-18,-0.0009745090307295978,-0.001147927840017493,-0.025242731016604125
2017-01-19,-0.0014614997374774452,-0.0032414250263117506,-0.030083636447748474
2017-01-20,0.0,-0.0003162910358948112,-0.02872054763336307
2017-01-23,0.0,-0.001211385882844862,-0.026349763240675617
2017-01-24,0.0,0.0,-0.0252726767670145
2017-01-25,0.0,0.0,-0.025103982050768803
2017-01-26,0.0,-4.596600936435102e-06,-0.024402470240091012
2017-01-27,0.0,0.0,-0.023913630199690616
2017-01-30,-0.007790141780580573,-0.006995907055131645,-0.028720529427401886
2017-01-31,-0.009777548030114436,-0.008034019471103493,-0.02606823657074475
2017-02-01,-0.0029412708539643395,-0.0044138072565187425,-0.028245988556250268
2017-02-02,-0.0038156521220340522,-0.004522247244339916,-0.028024613687957833
2017-02-03,-0.0009541228768472632,0.0,-0.024168285178865156
2017-02-06,0.0,-0.0002970200904233167,-0.02285342066517082
2017-02-07,0.0,0.0,-0.019954582779384333
2017-02-08,0.0,0.0,-0.013853186687190155
2017-02-09,0.0,0.0,-0.014892825141587407
2017-02-10,0.0,0.0,-0.012788718448650815
2017-02-13,0.0,0.0,-0.010807592741264416
2017-02-14,0.0,0.0,-0.011295759190048549
2017-02-15,0.0,0.0,-0.010018952024503647
2017-02-16,-0.0003095396968169073,-0.0005804277354737319,-0.008360908084730334
2017-02-17,0.0,0.0,-0.0050684021463198725
2017-02-21,0.0,0.0,-0.002208133413215463
2017-02-22,0.0,-0.0002521380506826931,-0.0020750223389216504
2017-02-23,-0.0037549132804062246,-0.0017906703546414215,-0.0004751425835262113
2017-02-24,-0.0018393330075968661,-0.00019770828932563767,0.0
2017-02-27,-0.0006131524976428215,0.0,-0.0014228104038954692
2017-02-28,-0.0036780435885388485,-0.0028827913958081597,-0.0015578228711953246
2017-03-01,0.0,0.0,0.0
2017-03-02,-0.005021667140344688,-0.005659567465157611,-0.0052181992267273936
2017-03-03,-0.0031955501824664223,-0.004434157701211361,-0.003806243016283073
2017-03-06,-0.005402092723853835,-0.007018403098751569,-0.007489218029829381
2017-03-07,-0.007075631584642417,-0.009336873538504764,-0.010471466506584703
2017-03-08,-0.0053257109790164625,-0.009383275925681112,-0.013712456071489854
2017-03-09,-0.004564921609526262,-0.008376470342577269,-0.01611090276931937
2017-03-10,-0.000380549178565337,-0.004554788636134455,-0.012661125073939128
2017-03-13,0.0,-0.0034700145550468076,-0.014854394347002864
2017-03-14,-0.0024315539893795535,-0.006588296235991664,-0.015222626628973557
2017-03-15,0.0,0.0,-0.0052977463829883
2017-03-16,-0.0006808653710939083,-0.0013238731792426517,-0.008486268534461439
2017-03-17,-0.0010299987204184236,-0.002375309144858284,-0.007042072201959293
2017-03-20,-0.00012002611797845564,-0.0024680327833064286,-0.0059879742643976774
2017-03-21,-0.015291401216998457,-0.016439825943092234,-0.01034185343459093
2017-03-22,-0.00861611669145812,-0.011948839028494862,-0.007362917712672168
2017-03-23,-0.01111914086386967,-0.013723349106570804,-0.008558200106985048
2017-03-24,-0.009070949270703177,-0.01306013483095958,-0.007574618332053862
2017-03-27,-0.00747808216710133,-0.012773486422713143,-0.006379704130382358
2017-03-28,-0.001409446043187379,-0.006163248473179173,-0.004692225809055706
2017-03-29,0.0,-0.003396122405848079,-0.001757475533856745
2017-03-30,0.0,-0.0009804817222850426,-0.0030754649278897928
2017-03-31,-0.000679451208531634,-0.0024826030861302417,-0.0033080626344634823
2017-04-03,-0.0012833942406108578,-0.0036514821989073187,-0.0003267935497586194
2017-04-04,0.0,-0.0025431218361885444,-0.002113666171599804
2017-04-05,-0.004075231638870358,-0.006058099318835386,-0.0026729899327089246
2017-04-06,-0.003546895168366926,-0.004397248840298684,-0.0015821863987111051
2017-04-07,-0.004075231638870136,-0.005168638789598501,-0.0038076788455120303
2017-04-10,-0.0036976212379884466,-0.0046840350957904064,-0.0016031499390427584
2017-04-11,-0.007999309009057654,-0.0074248832175708435,0.0
2017-04-12,-0.01199911644182261,-0.011600588066031148,-0.0004397783046603543
2017-04-13,-0.015923499668482277,-0.016773287282987548,-0.003100644754784554
2017-04-17,-0.0077730975620364795,-0.008345957941922832,0.0
2017-04-18,-0.009282315739673752,-0.010579990733008748,0.0
2017-04-19,-0.007697551013342019,-0.010698073245799522,-0.0032841390338322896
2017-04-20,0.0,-0.0025339237142784077,0.0
2017-04-21,-0.0002264417443156308,-0.004236240603888386,-0.0019121046198465885
2017-04-24,0.0,0.0,0.0
2017-04-25,0.0,0.0,-0.0013244473386029298
2017-04-26,-0.0014063541775076738,-0.0010176024136795414,0.0
2017-04-27,0.0,0.0,0.0
2017-04-28,0.0,-0.00020593425955461875,-0.0004231648784424058
2017-05-01,0.0,0.0,-0.0022355868619173824
2017-05-02,0.0,0.0,0.0
2017-05-03,-0.0032015091683011976,-0.0022081324546954217,-0.0004658503758826482
2017-05-04,-0.002837712032153772,-0.0014402985377085509,-0.0017316250456372861
2017-05-05,0.0,0.0,0.0
2017-05-08,0.0,0.0,-0.0022764943424993245
2017-05-09,0.0,0.0,-0.0028592554497509637
2017-05-10,0.0,0.0,-0.0022478328321674512
2017-05-11,-0.000795118897685021,-0.0014188343026884098,-0.003470607870605935
2017-05-12,0.0,-0.0011337762861381995,-0.0014593462055190187
2017-05-15,0.0,0.0,0.0
2017-05-16,0.0,0.0,0.0
2017-05-17,-0.02542641415930602,-0.021585279571687765,-0.004819664301908944
2017-05-18,-0.01690318186351847,-0.015336142299347766,-0.0019623024370601927
2017-05-19,-0.012748795536824509,-0.010053453952833857,0.0
2017-05-22,-0.004440487333121856,-0.003374686651774761,0.0
2017-05-23,-0.0034380887988322284,-0.0017703123832762957,-0.0013633249591310515
2017-05-24,0.0,0.0,0.0
2017-05-25,0.0,0.0,0.0
2017-05-26,0.0,0.0,0.0
2017-05-30,0.0,-9.791504153588981e-06,0.0
2017-05-31,-0.0003537331290001111,-0.00031085246493667285,0.0
2017-06-01,0.0,0.0,0.0
2017-06-02,0.0,0.0,0.0
2017-06-05,-0.00020928421859123247,-0.0004730879000914845,-0.0029259254633386966
2017-06-06,-0.0041822942386946504,-0.004056869617874326,-0.0026660877878054157
2017-06-07,-0.0002790079566422632,-0.001183459559986777,-0.003465664750905706
2017-06-08,0.0,-0.0004149339102818006,-0.004224382810521399
2017-06-09,-0.025005422877757755,-0.013671001646814118,-0.0057385215811180945
2017-06-12,-0.030229791128025152,-0.01641484049303854,-0.005988917390374882
2017-06-13,-0.022358855279906775,-0.010018509713826229,-0.003008549827478446
2017-06-14,-0.02660783949952994,-0.012797253992625546,0.0
2017-06-15,-0.030925816500204983,-0.015936890427402983,-0.0017882400835310674
2017-06-16,-0.035130536938859036,-0.017964256222387398,-0.0008659846341744215
2017-06-19,-0.0189970662824146,-0.005666189005647082,0.0
2017-06-20,-0.026679881061413502,-0.012912768230085359,-0.00046404092859575474
2017-06-21,-0.017041329837548247,-0.008147064989663555,0.0
2017-06-22,-0.017320801413820974,-0.008512689236133686,0.0
2017-06-23,-0.013549233688937568,-0.006017901483140298,0.0
2017-06-26,-0.018158764471404965,-0.00801327036949695,0.0
2017-06-27,-0.03596895166767711,-0.021006204576598075,-0.009106331016286218
2017-06-28,-0.022069898607711802,-0.009567640169069969,-0.005096952866629589
2017-06-29,-0.03904178399297431,-0.02251437144492474,-0.013678808249351748
2017-06-30,-0.03869275504660685,-0.021425681313512523,-0.013487822537686767
2017-07-03,-0.04881956287483724,-0.02575029829774267,-0.013754550120139153
2017-07-05,-0.03946093489847913,-0.019831321119338052,-0.01229137220899379
2017-07-06,-0.048121617899911207,-0.028731717572434756,-0.020979518677698206
2017-07-07,-0.037854114482171464,-0.020343917013985302,-0.01951729187582041
2017-07-10,-0.03156877050234508,-0.0166180114004284,-0.01831018261139228
2017-07-11,-0.028844741287798015,-0.015600130491760011,-0.018076723305013087
2017-07-12,-0.017320801413820974,-0.0060607631197262535,-0.010937410431091976
2017-07-13,-0.015155715351819365,-0.004130898783358816,-0.012429854628691617
2017-07-14,-0.007403117367108636,0.0,-0.009184979167900398
2017-07-17,-0.0069140703380833335,0.0,-0.008165180114964254
2017-07-18,-0.00027901990503798046,0.0,-0.004385246886808303
2017-07-19,0.0,0.0,-0.000991531437267379
2017-07-20,0.0,0.0,0.0
2017-07-21,-0.0004160483414530347,-0.0006532845360697204,0.0
2017-07-24,0.0,0.0,-0.001705103670375796
2017-07-25,-0.0025559661321923333,-6.257511868612564e-05,-0.005447691935339116
2017-07-26,0.0,0.0,-0.004779916083323177
2017-07-27,-0.0062815487790955915,-0.0036056465841958207,-0.007296887377054806
2017-07-28,-0.007109848090441906,-0.004605342048422334,-0.005642066444331517
2017-07-31,-0.011320313789509484,-0.006998055039180051,-0.005498710176275123
2017-08-01,-0.009042881285245441,-0.004747732721488651,-0.0013759352096723854
2017-08-02,-0.0063505179214305985,-0.003154186196573483,-0.0008607176565426089
2017-08-03,-0.010216026308268011,-0.006060178803809491,0.0
2017-08-04,-0.008421377800350682,-0.004253515732751123,-0.002303403422804662
2017-08-07,-0.0021401638229170405,-0.0001739842448971185,-0.0007430801052179525
2017-08-08,-0.0038653967862833927,-0.0022686215761758,-0.003656731813953207
2017-08-09,-0.00517681489563826,-0.0029455554184857347,-0.0015063441870009076
2017-08-10,-0.02650680556918006,-0.020671307759751567,-0.006551975716952652
2017-08-11,-0.019120634507181156,-0.016232850281671984,-0.005482873697814528
2017-08-14,-0.006488791007762673,-0.005022251931915633,-0.0016130025376402957
2017-08-15,-0.0057983183805326854,-0.004737071681744975,-0.0033687334292974436
2017-08-16,-0.004072750615504495,-0.003005340297823067,-0.0008613926212537315
2017-08-17,-0.024435610888597692,-0.020969659126966356,-0.007219377383983927
2017-08-18,-0.02512597191527377,-0.022081237086818417,-0.008244591604881668
2017-08-21,-0.0263683092817395,-0.02232150816274525,-0.006807285394949236
2017-08-22,-0.011527779219284606,-0.009758541469660154,-0.002109384284307958
2017-08-23,-0.015047883891676106,-0.013297121035684145,-0.0015415768401323415
2017-08-24,-0.017947266283050656,-0.01589916985172457,-0.0044123059425014155
2017-08-25,-0.02001801456141672,-0.01578727581608108,-0.0014784627641155623
2017-08-28,-0.016980805485925732,-0.01424199515288982,-0.0017048042181669887
2017-08-29,-0.0131150738979805,-0.011739450253251182,0.0
2017-08-30,-0.0015184371369142413,-0.0035920512565086327,0.0
2017-08-31,0.0,0.0,0.0
2017-09-01,-0.0013681612121210218,0.0,-0.00221115386703008
2017-09-05,-0.010328223776854828,-0.008077148391699263,-0.00018165887615695375
2017-09-06,-0.0073187556854663605,-0.00487594427936211,-0.0005876296061833042
2017-09-07,-0.004993036444267185,-0.0037707093252160595,0.0
2017-09-08,-0.013611611632422527,-0.00867040553493359,-0.0015710909122608196
2017-09-11,-0.0022573775317673572,0.0,0.0
2017-09-12,0.0,0.0,-7.999949188242095e-05
2017-09-13,0.0,0.0,-0.0013693399413622354
2017-09-14,-0.005873305066030787,-0.0030964925683838462,0.0
2017-09-15,-0.002458482399187334,-0.0007132571456416326,0.0
2017-09-18,-0.0037661764056358127,-0.0003057805311560413,-0.001025750628892097
2017-09-19,-0.0020547899827746408,0.0,-0.001407719636876803
2017-09-20,-0.005134490526036872,-0.0013629653958371346,-0.0009062174657381572
2017-09-21,-0.01122675676869389,-0.005758541677327922,-0.002734641377517777
2017-09-22,-0.012184642904465415,-0.006140447364675561,-0.0014735183275079722
2017-09-25,-0.022588776997482518,-0.012390478809064298,-0.00019841764445693855
2017-09-26,-0.020056313767059852,-0.010813422919886295,-0.0005609509276889302
2017-09-27,-0.011226756768694113,-0.004430808244502038,-0.004249338531017388
2017-09-28,-0.011568724879643222,-0.004005771890674414,-0.00471296662515952
2017-09-29,-0.004450443884987609,0.0,-0.0017184925966239328
2017-10-02,-0.0035605759462924436,0.0,0.0
2017-10-03,-0.001438761538801514,0.0,0.0
2017-10-04,-0.0004803233072746549,0.0,0.0
2017-10-05,0.0,0.0,0.0
2017-10-06,0.0,0.0,-0.001812905006069232
2017-10-09,-0.001151742324367211,-0.0014014241984603437,-0.0015416841819532179
2017-10-10,-0.00040652942411023574,0.0,0.0
2017-10-11,0.0,0.0,0.0
2017-10-12,-0.0018240871255235103,-0.0016570866077194601,0.0
2017-10-13,0.0,0.0,0.0
2017-10-16,0.0,0.0,0.0
2017-10-17,0.0,0.0,0.0
2017-10-18,-0.0012078629398662999,-0.00011447687690702146,-0.0020493138602992733
2017-10-19,-0.004898236546085566,-0.0018249413768269829,-0.0011832618648247584
2017-10-20,-0.0022140726261283827,0.0,-0.002331134474191532
2017-10-23,-0.00872217972554612,-0.00520606182599237,-0.003951166707423792
2017-10-24,-0.007045091421012617,-0.003490457541126535,-0.0053712048868720386
2017-10-25,-0.01080235805499774,-0.00784239069995718,-0.010227205268638184
2017-10-26,-0.013956180304203203,-0.008782712298031736,-0.010780799054660783
2017-10-27,0.0,0.0,-0.003309990275309538
2017-10-30,0.0,-0.0007386583455489815,-0.0017204101894686685
2017-10-31,0.0,0.0,-0.0006590051320244372
2017-11-01,-0.00032837087226311734,0.0,0.0
2017-11-02,-0.0022344487446149808,-0.0007590992841949307,0.0
2017-11-03,0.0,0.0,0.0
2017-11-06,0.0,0.0,0.0
2017-11-07,0.0,-5.490459921775326e-05,0.0
2017-11-08,0.0,0.0,0.0
2017-11-09,-0.005242931982219257,-0.004435338618078766,-0.0033162717423858012
2017-11-10,-0.005307774266154475,-0.004622131742956448,-0.00951336141344461
2017-11-13,-0.004077859189707267,-0.003543858223976848,-0.008130586738144818
2017-11-14,-0.007702657719196981,-0.006514468586530264,-0.00683298142327704
2017-11-15,-0.012362635641495867,-0.011333594343362119,-0.005500242354531393
2017-11-16,0.0,-0.0008138925686360654,-0.003885122002450059
2017-11-17,-0.0038179194604179845,-0.004189413112940632,-0.0026878359439038713
2017-11-20,-0.004594572842205991,-0.0037281026030502318,-0.0018247939817673808
2017-11-21,0.0,0.0,0.0
2017-11-22,0.0,0.0,0.0
2017-11-24,0.0,0.0,0.0
2017-11-27,-0.0004480609594161855,-0.00047353102686253923,-0.0008672356203628384
2017-11-28,0.0,0.0,0.0
2017-11-29,-0.01743395290272609,-0.009021234109740428,-0.004308795128446841
2017-11-30,-0.009195875727878278,-0.0005290064351218815,-0.00041097410408885704
2017-12-01,-0.013410312988003659,-0.0036918690371154916,0.0
2017-12-04,-0.024777590254252746,-0.010034118346287091,-0.0005362372469708276
2017-12-05,-0.02413936695253971,-0.011490598327124624,-0.0007039915082899251
2017-12-06,-0.019732999101439108,-0.009164975591090863,0.0
2017-12-07,-0.01641217748603674,-0.005924408929444014,-0.0012407936481212412
2017-12-08,-0.012069477431620346,-0.0010194593455121748,0.0
2017-12-11,-0.00440626482877593,0.0,0.0
2017-12-12,-0.005747306429808807,0.0,0.0
2017-12-13,-0.003831194212123412,0.0,0.0
2017-12-14,-0.004534012511443253,-0.0023959624557846615,-0.0007554307295810636
2017-12-15,0.0,0.0,0.0
2017-12-18,0.0,0.0,0.0
2017-12-19,-0.005925347120919633,-0.004882816728785544,-0.0074935529016307845
2017-12-20,-0.006996658810516254,-0.005679807015492866,-0.012201689267185345
2017-12-21,-0.006870723619951669,-0.004592997455506342,-0.008678395145540696
2017-12-22,-0.008005358080629854,-0.005291695256426143,-0.008292817432166366
2017-12-26,-0.01336333723181038,-0.008572814588779232,-0.007828081833686995
2017-12-27,-0.013237503520045824,-0.008268396601711858,-0.0023691081413158566
2017-12-28,-0.01203964776708577,-0.006646370751638986,-0.0014840447755255504
2017-12-29,-0.018154252849651553,-0.011593128351593873,-0.003112391201472331
2018-01-02,-0.0009455794566318731,0.0,-0.0031376128730483677
2018-01-03,0.0,0.0,0.0
2018-01-04,0.0,0.0,0.0
2018-01-05,0.0,0.0,0.0
2018-01-08,0.0,0.0,0.0
2018-01-09,0.0,0.0,-0.003990734411887353
2018-01-10,-0.0023378412892262057,-0.0019339415764447754,-0.005387366517780379
2018-01-11,0.0,0.0,0.0
2018-01-12,0.0,0.0,0.0
2018-01-16,-0.002857307278318677,-0.0031377962907379597,-0.0003804219560585853
2018-01-17,0.0,0.0,0.0
2018-01-18,0.0,-0.0007498392721069225,-0.004724197077655701
2018-01-19,0.0,0.0,-0.004099339250684841
2018-01-22,0.0,0.0,0.0
2018-01-23,0.0,0.0,0.0
2018-01-24,-0.006489392507197156,-0.003439085874777814,-0.002399709452098886
2018-01-25,-0.006843255766114442,-0.0034053155866007323,0.0
2018-01-26,0.0,0.0,0.0
2018-01-29,-0.004855761093954691,-0.005742840955406225,-0.006761466902934776
2018-01-30,-0.013046331987058846,-0.014933708508148902,-0.015204948899982362
2018-01-31,-0.008951093631698104,-0.012645263274106644,-0.012586844465317548
2018-02-01,-0.017375707745285962,-0.017402225943264682,-0.018983542228069084
2018-02-02,-0.03697430808206337,-0.037896724013557925,-0.03543840573270718
2018-02-05,-0.07494318212320428,-0.07698177493787184,-0.05599674908278296
2018-02-06,-0.05042986252103443,-0.05565939200413195,-0.0471834588183232
2018-02-07,-0.062715765951882,-0.06432981567964313,-0.053906783635385924
2018-02-08,-0.10226426691211854,-0.10161819238140679,-0.075613035051173
2018-02-09,-0.08676071656593687,-0.08711328153560682,-0.06961805146155997
2018-02-12,-0.07055550747021688,-0.07231109576719852,-0.05978001005590372
2018-02-13,-0.06575795108863991,-0.06876307799807135,-0.05669398521001556
2018-02-14,-0.04826555137145083,-0.05376095459923569,-0.053241181797079484
2018-02-15,-0.03059731314615577,-0.03894087450120853,-0.04470553153410983
2018-02-16,-0.03492697145153023,-0.040946198984139426,-0.04246613598698756
2018-02-20,-0.032996044245752976,-0.042989294229180186,-0.04774128933723776
2018-02-21,-0.03574560472011945,-0.04672991705414653,-0.05525625636367992
2018-02-22,-0.03586267342155258,-0.04617003549418408,-0.05338851691165025
2018-02-23,-0.016146816018577037,-0.028815744408318356,-0.040972347814126175
2018-02-26,-0.003100954943430656,-0.016738157664123343,-0.0341608939968423
2018-02-27,-0.015444780539508596,-0.028964319742113442,-0.04195228123643391
2018-02-28,-0.021763288215890686,-0.03699854630629329,-0.045339969316973816
2018-03-01,-0.03773454827350964,-0.05186107314652366,-0.05106184478056408
2018-03-02,-0.028900805890392123,-0.04506544767119214,-0.05121274979002144
2018-03-05,-0.018135947936732233,-0.034253991022081376,-0.045659175241963945
2018-03-06,-0.013982599051375999,-0.030987232937327525,-0.043851846570953645
2018-03-07,-0.011700842470829365,-0.03004366737336972,-0.0444829945249392
2018-03-08,-0.006259832052091685,-0.025026812773088047,-0.03950628248999066
2018-03-09,0.0,-0.007072458918125801,-0.032001970569173754
2018-03-12,0.0,-0.005058004466092836,-0.030498194259299782
2018-03-13,-0.013614539635484424,-0.01504584670693776,-0.03229537144420014
2018-03-14,-0.013786826414642683,-0.01765908644565639,-0.031864902513783155
2018-03-15,-0.0146485377448613,-0.01862337247203516,-0.03249776279680494
2018-03-16,-0.017577967859406574,-0.019550123404714626,-0.033252388159875745
2018-03-19,-0.038539248555907624,-0.03664261995495255,-0.04232717984706569
2018-03-20,-0.03537464652542044,-0.03423790017577022,-0.04288957109819158
2018-03-21,-0.03957472631556169,-0.03726732983026537,-0.04357328960023532
2018-03-22,-0.06328038836380823,-0.061181438373522634,-0.054127094808066656
2018-03-23,-0.08796446915789213,-0.08355642193859836,-0.06650683768071453
2018-03-26,-0.054074374251273705,-0.053992837856650766,-0.05261224459443592
2018-03-27,-0.0846846393620635,-0.07734605079235202,-0.058230441264629396
2018-03-28,-0.09521383073503653,-0.08401590346321108,-0.058903779216616825
2018-03-29,-0.07864341223630078,-0.06977612292795454,-0.049857923476650856
2018-04-02,-0.10522579185796532,-0.09323450421946267,-0.061413083015283476
2018-04-03,-0.09515667924307725,-0.08232148224311542,-0.057090831058704605
2018-04-04,-0.08088748683804814,-0.07017651784525225,-0.05181738981685513
2018-04-05,-0.07565118946311411,-0.06385874804990976,-0.0501557823483203
2018-04-06,-0.09878136003164939,-0.08600275400891899,-0.05870184690107294
2018-04-09,-0.09245224844881739,-0.0805411342286746,-0.05529664531046319
2018-04-10,-0.07242897354995614,-0.0630882027193419,-0.046969220234511444
2018-04-11,-0.07778012877766227,-0.06824646099548093,-0.04861304599914473
2018-04-12,-0.06667507601240863,-0.058803758339082246,-0.04670403909364029
2018-04-13,-0.07150872355564353,-0.06262125970275811,-0.04749664693346445
2018-04-16,-0.06443155627951502,-0.05519537009931008,-0.04267192996267133
2018-04-17,-0.04429314609345447,-0.03997262619022324,-0.035481701086295
2018-04-18,-0.042336770992491446,-0.03863484552133689,-0.03813920401136295
2018-04-19,-0.05114013527332695,-0.04572013902636307,-0.044475240668093385
2018-04-20,-0.06615756832793729,-0.057317532058584364,-0.052091283302627134
2018-04-23,-0.06851659326059933,-0.05857897084360286,-0.052080704789778776
2018-04-24,-0.08825216865867613,-0.0748911595285352,-0.061468226641108625
2018-04-25,-0.08715889206006644,-0.07319319271567881,-0.06259063347538818
2018-04-26,-0.06794119425903011,-0.05872649977836919,-0.054248664163224825
2018-04-27,-0.06736570277931875,-0.057994200008817054,-0.050798076189138786
2018-04-30,-0.07398279129736218,-0.06495827921225483,-0.05450723010198533
2018-05-01,-0.06339580108543363,-0.05878239224080373,-0.054861401604466065
2018-05-02,-0.06891924309229824,-0.06471892843409455,-0.05908571025351783
2018-05-03,-0.06903410094507034,-0.0658072269381913,-0.05864333750038864
2018-05-04,-0.05137022089144039,-0.050897494689720935,-0.05076076855663625
2018-05-07,-0.04348719908305987,-0.04534846077344368,-0.04944004470394869
2018-05-08,-0.044465525350754764,-0.045836672053222394,-0.04979207348141457
2018-05-09,-0.034051284308696306,-0.036025794424742075,-0.04655526969941637
2018-05-10,-0.024039785576479122,-0.026523328398447954,-0.038135114069068
2018-05-11,-0.024960035570791628,-0.0254971319998768,-0.03540364435712762
2018-05-14,-0.023291544926897778,-0.024431094366565764,-0.03716653852223739
2018-05-15,-0.03410899066950934,-0.033192869298402705,-0.04552895639012211
2018-05-16,-0.027722357682149035,-0.027963875336720734,-0.04458613651374643
2018-05-17,-0.03146189632349361,-0.03024369290105211,-0.047000926725611736
2018-05-18,-0.03646792312402902,-0.033961998280626515,-0.045150117416227875
2018-05-21,-0.031059246491794257,-0.02761912135078448,-0.04064707271427204
2018-05-22,-0.03232527226027371,-0.0296058532119281,-0.04283623269044379
2018-05-23,-0.02415464342925111,-0.024174320830668172,-0.038476961396658016
2018-05-24,-0.024442527886320398,-0.02531786290698368,-0.036593564562542924
2018-05-25,-0.023464294096767535,-0.025990161193626404,-0.035571767984001745
2018-05-29,-0.02777960165225024,-0.03374351354371774,-0.03377774210824014
2018-05-30,-0.020817477185178568,-0.02383636103911846,-0.028633690090654418
2018-05-31,-0.021450397591275983,-0.02714189033359149,-0.032844245166664954
2018-06-01,-0.006087928587637403,-0.014729672716575215,-0.02919098616003868
2018-06-04,0.0,-0.007940031111792534,-0.029231858688265167
2018-06-05,0.0,-0.006042219529990178,-0.02789768256957459
2018-06-06,0.0,0.0,-0.02617191803837282
2018-06-07,-0.008131401681792938,-0.0041198239512717505,-0.02246261130762428
2018-06-08,-0.008074828892445596,-0.0026191299693030246,-0.02190269179483817
2018-06-11,-0.0054019245350064304,-0.0006122114907696208,-0.021842225989078368
2018-06-12,-0.0001705409126369073,0.0,-0.020985180034233997
2018-06-13,-0.00022702230814042323,-0.001623868192673683,-0.02305674349128939
2018-06-14,0.0,0.0,-0.018337735105405928
2018-06-15,-0.003490886265560711,-0.0023831486517207345,-0.0187296514253823
2018-06-18,-0.004066818245496262,-0.0036974139866206013,-0.020299478660317893
2018-06-19,-0.006887835165443779,-0.0070176980035160375,-0.020271470964635996
2018-06-20,0.0,-0.0026446770252571694,-0.02270283667030959
2018-06-21,-0.008688401695840842,-0.010103549292796776,-0.02432487008519335
2018-06-22,-0.010888416263676093,-0.010299456298568543,-0.023289737346985917
2018-06-25,-0.033173494321485086,-0.028184859026827658,-0.030391904857863916
2018-06-26,-0.029224163242999257,-0.02512420005417826,-0.028558163142439974
2018-06-27,-0.04242596983553293,-0.03579122990464034,-0.02972523529529436
2018-06-28,-0.03418926151481061,-0.028887812546101954,-0.026301034702242876
2018-06-29,-0.0315939247602981,-0.026883957770734823,-0.02679925028539143
2018-07-02,-0.025105537632292507,-0.022583586083753215,-0.02585516768339069
2018-07-03,-0.03638936656609437,-0.02996587666606143,-0.025832071591499695
2018-07-05,-0.024428902404100006,-0.019989222026731812,-0.019946031247847107
2018-07-06,-0.009252656480944865,-0.008221853400287249,-0.013690453071218411
2018-07-09,-0.0003387700313389752,0.0,-0.010901042658695292
2018-07-10,0.0,0.0,-0.008797898156160944
2018-07-11,-0.005075834517972111,-0.006195105246824872,-0.011619769870425678
2018-07-12,0.0,0.0,-0.006275813070502623
2018-07-13,0.0,0.0,-0.00479949293183457
2018-07-16,-0.002394164995221826,-0.001644306911858462,-0.006988056106029372
2018-07-17,0.0,0.0,-0.005325431666606484
